Neighborhood,Neighborhood_real,Venue Category,Venue,Neighborhood_Latitude,Neighborhood_Longitude,id,location_address,location_crossStreet,location_neighborhood,location_postalCode,location_city,location_state,location_country,categories_name,categories_pluralName,categories_shortName,cluster_label
Upper West Side,,Education,Columbia Grammar and Preparatory School,40.79066529,-73.96701487,4ab234b1f964a520c46a20e3,5 W 93rd St,,,10025,New York,NY,United States,High School,High Schools,High School,37
Floral Park,,Education,Floral Park Memorial High School,40.71423765,-73.7066371,4c5207ebd797e21e6741047d,210 Locust St,at Miller Ave,,11001,Floral Park,NY,United States,High School,High Schools,High School,39
West Queens,,Education,Newtown High School,40.74083235,-73.87452849,4c1bfc29b9f876b0f82f7b46,4801 90th St,,,11373,Elmhurst,NY,United States,High School,High Schools,High School,1
Hunts Point and Mott Haven,,Education,UA Bronx Studio School for Writers and Artist,40.82059157,-73.89295585,4ceaf8c5f3bda143e9fcc8e4,928 Simpson St,east 163rd street,,10459,Bronx,NY,United States,High School,High Schools,High School,34
Manhasset,,Education,St. Mary's High School,40.79190217,-73.69851615,4b9bdd02f964a520af2e36e3,51 Clapham Ave,1st Street,,11030,Manhasset,NY,United States,High School,High Schools,High School,25
Port Richmond,,Education,Port Richmond High School,40.63458411,-74.14211446,4b55fc68f964a52072fa27e3,85 Saint Josephs Ave,Innis Ave.,,10302,Staten Island,NY,United States,High School,High Schools,High School,23
Southern Brooklyn,,Education,Abraham Lincoln High School,40.5825677,-73.96808345,4c193da4d4d9c92873aaf029,2800 Ocean Pkwy,,,11235,Brooklyn,NY,United States,High School,High Schools,High School,10
Scarsdale,,Education,Scarsdale High School,40.99478512,-73.79301289,4b81ee0ff964a5205ac430e3,1057 Post Rd,at Burgess Rd.,,10583,Scarsdale,NY,United States,High School,High Schools,High School,22
Jamaica,,Education,Hillcrest High School,40.70884386,-73.7990595,4c067d82c00ab713d4dbb26b,160-05 Highland Ave,,,11432,Jamaica,NY,United States,High School,High Schools,High School,35
Franklin Square,,Education,H. Frank Carey High School,40.71394991,-73.66798928,4c98fbee7b9d37049ce6e285,230 Poppy Ave,,,11010,Franklin Square,NY,United States,High School,High Schools,High School,39
Lyndhurst,,Education,Lyndhurst High School,40.80940597,-74.12645,4bb9845a1261d13a6ab1e998,440 Weart Avenue,,,7071,Lyndhurst,NJ,United States,High School,High Schools,High School,28
Cresskill,,Education,Cresskill High School,40.947885,-73.963775,4bc35a32920eb713f0511d2c,1 Lincoln Dr,,,7626,Cresskill,NJ,United States,High School,High Schools,High School,29
Central Queens,,Education,Townsend Harris High School,40.73483686,-73.8216252,4c9a6aec78fc236a994e3597,149-11 Melbourne Ave,,,11367,Flushing,NY,United States,High School,High Schools,High School,1
Lodi,,Education,Lodi High School,40.88677396,-74.08711421,4b81944ff964a5205bb030e3,99 Putnam St,Outwater Lane,,7644,Lodi,NJ,United States,High School,High Schools,High School,3
Edison,,Education,St. Thomas Aquinas High School,40.5779384,-74.37661797,4bc76a3d6501c9b6b5633e29,1 Tingley Ln,,,8820,Edison,NJ,United States,High School,High Schools,High School,20
Upper East Side,,Education,Dalton School (UES),40.78177406,-73.95502836,42829c80f964a5206d221fe3,108 E 89th St,at Lexington,,10128,New York,NY,United States,High School,High Schools,High School,11
Stapleton and St. George,,Education,St. Peter Boys High School,40.63952568,-74.09955581,4bf9bb118d30d13aebbb0218,200 Clinton Ave,,,10301,Staten Island,NY,United States,High School,High Schools,High School,23
Bushwick and Williamsburg,,Education,Brooklyn High School For Law and Technology,40.6885511,-73.92083468,5200eaba498ed9955283a01c,1369 Broadway,,,11221,Brooklyn,NY,United States,High School,High Schools,High School,12
Bloomfield,,Education,Bloomfield High School,40.79939574,-74.19709851,4b69dca4f964a520cab82be3,160 Broad St,Belleville Ave,,7003,Bloomfield,NJ,United States,High School,High Schools,High School,5
Jamaica,,Education,Archbishop Molloy High School,40.71120137,-73.81952628,4c65a41518b676b07bcfac0e,83-53 Manton St,at Main St,,11435,Jamaica,NY,United States,High School,High Schools,High School,35
Chelsea and Clinton,,Education,PS 33,40.74904383,-73.99964208,4c8f7e96daa937043e1c55b1,281 9th Ave,26th St,,10001,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,4
North Bergen,,Education,Lincoln No 5 School,40.79435808,-74.02064517,4c0e38d5336220a135cccb77,1206 63rd St,btwn 63rd St. and Durham Ave.,,7047,North Bergen,NJ,United States,School,Schools,School,37
Upper West Side,,Education,Rodeph Sholom School,40.78423396,-73.97109064,56262e5c498e6370fba918d2,10 W 84th St,Central Park West,,10024,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,37
Hoboken,,Education,Connors Elementary School,40.740558,-74.039284,5081b768e4b05bd7ee10109d,201 Monroe St,,,7030,Hoboken,NJ,United States,Elementary School,Elementary Schools,Elementary School,0
Hunts Point and Mott Haven,,Education,PS 150 Charles James Fox Elementary School,40.82613924,-73.8942522,513f8ef3e4b086badf08b12f,920 E 167th St,,,10459,Bronx,NY,United States,Elementary School,Elementary Schools,Elementary School,34
Upper West Side,,Education,Ps 191 Riverside School For Makers And Artists,40.77286582,-73.98999212,5a6b5b52db1d81328fd4ed30,600 W 61st St,West End Ave,,10023,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,4
Mount Vernon,,Education,Holmes Elementary School,40.91814041,-73.8250885,4ce15dd669136dcbeb06e9e6,195 N Columbus Ave,,,10553,Mount Vernon,NY,United States,Elementary School,Elementary Schools,Elementary School,8
Short Hills,,Education,Glenwood Elementary School,40.72584802,-74.33223547,4bc8cc98af07a59345b1812d,,,,7078,Short Hills,NJ,United States,Elementary School,Elementary Schools,Elementary School,2
Millburn,,Education,South Mountain School,40.71935487,-74.29848068,4b5f0519f964a5208aa229e3,Southern Slope Drive,Ridgewood Road,,7041,Millburn,NJ,United States,Elementary School,Elementary Schools,Elementary School,36
West Queens,,Education,Ps 14 Annex,40.74292,-73.875626,5cdb03c20802d4002c0ccb8c,89-11 43rd Ave,Ithaca street,,11373,Elmhurst,NY,United States,Elementary School,Elementary Schools,Elementary School,1
Westbury,,Education,Drexel Ave Elementary School,40.7579774,-73.59256363,4cc981812a759c74bcbd7275,161 Drexel Ave,,,11590,Westbury,NY,United States,Elementary School,Elementary Schools,Elementary School,7
Central Brooklyn,,Education,Brooklyn Waldorf School,40.68286495,-73.95751521,4e56acc7a80919b5823386e7,11 Jefferson Ave.,at Claver Pl.,,11238,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,21
Yonkers,,Education,Scholastic Academy for Academic Excellence,40.928016,-73.89272,4e70b2ddb99302402c613628,77 Park Hill Ave,Vark and Herriot Street,,10701,Yonkers,NY,United States,Elementary School,Elementary Schools,Elementary School,24
Cranford,,Education,Hillside Avenue School,40.64645292,-74.29658422,4c1a3f45b4e62d7f2575d793,101-125 Hillside Ave,,,7016,Cranford,NJ,United States,College Academic Building,College Academic Buildings,Academic Building,15
Southern Brooklyn,,Education,P.S. 209 Margaret Mead,40.58677044,-73.96184022,4f6b4f03e4b0a9c2c18c2b53,2609 E 7th St,,,11235,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,10
Northwest Brooklyn,,Education,International Charter School Of New York,40.688811,-73.982093,5d7145c78d3c6e0007969c0b,9 Hanover Pl,Fulton Street,,11201,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,21
Scarsdale,,Education,Heathcote Elementary School,40.98450242,-73.77186329,4b5a09d4f964a52049a928e3,26 Palmer Ave,,,10583,Scarsdale,NY,United States,Elementary School,Elementary Schools,Elementary School,22
Northwest Brooklyn,,Education,PS 32 Samuel Mills Sprole,40.680445,-73.991783,4aaf9d1ef964a520576420e3,317 Hoyt St,Union St,,11231,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,21
North Valley Stream,,Education,James A. Dever Elementary School,40.68016612,-73.68903637,4dd2dd75fa7611af69e72288,585 Midvale Lane,N. Corona ASve.,,11580,North Valley Stream,NY,United States,Elementary School,Elementary Schools,Elementary School,16
Northwest Queens,,Education,PS 84 - The Steinway School,40.77048538,-73.90648246,4ce12cbc69136dcba9bce7e6,22-45 41st St,at Ditmars Blvd,,11105,Astoria,NY,United States,School,Schools,School,31
Chelsea and Clinton,,Education,P.S. 111 Adolph S. Ochs,40.76615896,-73.98963422,4b7ab28af964a520d5372fe3,440 W 53rd St,53rd btw 9th and 10th,,10019,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,4
Central Brooklyn,,Education,Public School 9,40.67824145,-73.96560516,4c879438f554236a89d9cd55,80 Underhill Ave,at St. Marks Ave,,11238,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,21
Lower Manhattan,,Education,PS 343,40.708624,-74.002009,50f947e9e4b0099dc7f06e3e,Peck Slip,Pearl Street,,10038,New York,NY,United States,Elementary School,Elementary Schools,Elementary School,14
Hastings-on-Hudson,,Education,Hillside Elementary School,40.99520351,-73.86907318,4bcf32db046076b0cbcf6d71,120 Lefurgy Ave,,,10706,Hastings-on-Hudson,NY,United States,Elementary School,Elementary Schools,Elementary School,22
Northwest Brooklyn,,Education,PS 133 William A. Butler School,40.68017031,-73.98081835,521f55ea11d2f8502d8ece63,610 Baltic St,4th Ave.,,11217,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,21
Northwest Brooklyn,,Education,PS 282,40.67649629,-73.97787086,4ac1f32ff964a520b79720e3,182 6th Ave,Berkeley & Lincoln,,11217,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,21
Greenpoint,,Education,P.S. 17 Henry D. Woodworth,40.71544717,-73.95699079,4c616a1f891bef3b07fb374b,205 N 5th St,btwn Driggs and Roebling,,11211,Brooklyn,NY,United States,Elementary School,Elementary Schools,Elementary School,6
West Central Queens,,Education,P.S. 144 - Colonel Jeromus Remsen School,40.71509839,-73.8528496,4b9a4288f964a520eea735e3,9302 69th Ave,btw Juno St. and Kessel St.,,11375,Flushing,NY,United States,Elementary School,Elementary Schools,Elementary School,1
Northeast Queens,,Education,P.S. 130Q,40.75972115,-73.78307178,4dff41fd1495f7021935b7a1,,,,11361,Bayside,NY,United States,Elementary School,Elementary Schools,Elementary School,35
Hoboken,,Education,Wallace Elementary School,40.75110134,-74.03149453,4b95995af964a52075ab34e3,,12th Street and Willow Ave,,7030,Hoboken,NJ,United States,Elementary School,Elementary Schools,Elementary School,0
Union,,Education,Battle Hill Elementary School,40.69945918,-74.29812514,4bf52b7ccad2c928caad9c99,2600 Killian Pl,,,7083,Union,NJ,United States,Elementary School,Elementary Schools,Elementary School,36
Northwest Brooklyn,,Education,International School of Brooklyn,40.67654384,-73.99864958,4c863ba32f1c236a371e5b43,477 Court St,Nelson,,11231,Brooklyn,NY,United States,School,Schools,School,21
Gramercy Park and Murray Hill,,Education,Professional Driving School Of The Americas,40.74060387,-73.9870576,4e1525a4d22d026fa76c4f2d,40 E 23rd St,,,10010,New York,NY,United States,Driving School,Driving Schools,Driving School,4
East New York and New Lots,,Education,Ferrari Driving School,40.66497374,-73.87400758,4c66f7a29cedd13a654077a1,2444 Linden Blvd,logan & milford,,11208,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,19
Central Brooklyn,,Education,Drive Rite Academy,40.68053743,-73.97021563,57d08088498e1af7a0d1385b,"594 Dean St, #1",Between Carlton Ave. and Vanderbilt Ave.,,11238,New York,NY,United States,Driving School,Driving Schools,Driving School,21
Greenwich Village and Soho,,Education,Canal Auto Driving School,40.717228,-73.998306,4d84f31002eb5481349a39f5,Canal Street,Mulberry Street,,10013,New York,NY,United States,Driving School,Driving Schools,Driving School,14
Bronx Park and Fordham,,Education,Motorcycle Safety School,40.876563,-73.893946,5d3dc4bf0407970008cbadb4,,,,10468,New York,NY,United States,Driving School,Driving Schools,Driving School,24
Inwood and Washington Heights,,Education,Uptown Driving School,40.86840057,-73.91781616,51b108005019bb75c4b10fcf,5000 Broadway,212th Street,,10034,New York,NY,United States,Driving School,Driving Schools,Driving School,24
Upper East Side,,Education,FDR Drive,40.769874,-73.948148,5fc23f6347ee21535cfa4e9a,,,,10075,New York,NY,United States,Driving School,Driving Schools,Driving School,11
Gramercy Park and Murray Hill,,Education,New York Auto School,40.7517211,-73.97296778,5317a394498ef8a299358d9c,211 E 43rd St,,,10017,New York,NY,United States,Driving School,Driving Schools,Driving School,4
Southwest Queens,,Education,Flavors Driving School,40.6794281,-73.84483337,59d6fda16bd36b05e7ce7eae,105-28 Crossbay Blvd,,,11417,Ozone Park,NY,United States,Driving School,Driving Schools,Driving School,19
Greenpoint,,Education,Cedeno Driving School,40.712004,-73.942021,4d52dd353626a093ac3033bd,775 Grand St,humboldt street,,11211,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,6
Flatbush,,Education,Drive Rite Academy,40.6327095,-73.94846344,535b142c498e976f8fb01c7b,145 Kenilworth Pl Unit 1B,,,11210,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,10
Central Harlem,,Education,Zafra Driving School,40.82057571,-73.9393158,53e6640f498e7c5b4fb6f08c,2473 Adam Clayton Powell Jr Blvd,,,10030,New York,NY,United States,Driving School,Driving Schools,Driving School,34
Brooklyn,,Education,lama driving school,40.632847,-74.02158,5380a829498ec7f833044b54,,,,,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,33
High Bridge and Morrisania,,Education,Jerome Auto Driving School,40.83846299,-73.91892431,4ecc2eff7ee5319f9a586b1c,,,,10452,Bronx,NY,United States,Driving School,Driving Schools,Driving School,34
Northeast Queens,,Education,"Helms Bros., Inc.",40.758789,-73.774592,4c62a3c6fa7bc92879830e27,208-24 Northern Blvd,utopia pkwy,,11361,Bayside,NY,United States,Driving School,Driving Schools,Driving School,35
Hunts Point and Mott Haven,,Education,Ferrari Driving School,40.80445387,-73.9148816,4e31c2fe814d9a6fbde5575e,190 Cypress Ave,,,10454,Bronx,NY,United States,Driving School,Driving Schools,Driving School,34
Northeast Bronx,,Education,Colwell's Driving School,40.8748407,-73.8577778,4c16151482a3c9b6feadfff8,1001 E Gun Hill Rd,Paulding,,10469,Bronx,NY,United States,Driving School,Driving Schools,Driving School,8
Northwest Queens,,Education,Ferrari Driving School,40.77979822,-73.9017347,4cf7caab64e3721e898728c8,3528 19th Ave,38th st,,11105,Long Island City,NY,United States,Driving School,Driving Schools,Driving School,31
West Central Queens,,Market,EZ Pass Driving School,40.69970771,-73.9107192,523a134211d25ccda5aafd63,54-06 Myrtle Ave,,,11385,Brooklyn,NY,United States,Miscellaneous Shop,Miscellaneous Shops,Shop,12
Union City,,Education,Ideal Driving School,40.770396,-74.0308,4fc0e9e5e4b00dd50e36a524,2811 Bergenline Ave,Bergenline Ave,,7087,Union City,NJ,United States,Driving School,Driving Schools,Driving School,0
Southwest Brooklyn,,Business Center,"Bath Beach Driving School, Inc",40.6026599,-74.0034525,4fdcaa31e4b06c92706978db,1909 Bath Ave,,,11214,Brooklyn,NY,United States,Financial or Legal Service,Financial or Legal Services,Financial / Legal,33
Newark,,Education,North Ave. Driving School,40.725666,-74.152941,5381025b498e1120b2c6274b,89 Wilson Ave,,,7105,Newark,NJ,United States,Driving School,Driving Schools,Driving School,32
Borough Park,,Education,Fox Auto Driving School,40.642687,-73.979038,4c214f4713c00f47a8cd85de,108 Beverley Rd,,,11218,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,33
Clifton,,Education,Ideal Driving School,40.875431,-74.140102,5037c8e6e4b021b33bf5e045,1151 Main Ave,,,7011,Clifton,NJ,United States,Driving School,Driving Schools,Driving School,28
Lower East Side,,Education,New East Auto Driving School Corp,40.71786338,-73.99343355,4e074ab9d1640223a49bb8dc,97 Chrystie St,,,10002,New York,NY,United States,Driving School,Driving Schools,Driving School,14
Northeast Queens,,Education,Bigstar driving school,40.761128,-73.76511,4f80573fe4b05766b181054f,"216-15 Northern Blvd, Queens, NY 11361",,,11361,Queens,NY,United States,Driving School,Driving Schools,Driving School,35
Southwest Brooklyn,,Education,Bensonhurst Driving School,40.603747,-73.996248,4fdddf50e4b0b4dd2975a098,2073 86th St,21St Ave,,11214,Brooklyn,NY,United States,Driving School,Driving Schools,Driving School,33
West Queens,,Education,AAA Driving School,40.74705124,-73.89121246,4d31edecc6cba35d551d1c7a,37-69 74th St,,,11372,Jackson Heights,NY,United States,Driving School,Driving Schools,Driving School,31
West Central Queens,,Education,Avalon Driving School,40.713172,-73.875177,5a0722c62347241f09608cb6,74-06 Metropolitan Avenue,,,11379,New York,NY,United States,Driving School,Driving Schools,Driving School,19
Queens,,Education,Hughes Driving School,40.71095338,-73.81930226,4ede0521b6344371fb13c9fa,,,,,Queens,NY,United States,Driving School,Driving Schools,Driving School,35
Upper East Side,,Education,Bell's Auto Driving School,40.774504,-73.954625,4e00af6122717718d39e0107,1551 2nd Ave,80-81st,,10028,New York,NY,United States,Driving School,Driving Schools,Driving School,11
